event_id,match_id,player_id,period,minute,second,event_type,event_subtype,x,y,end_x,end_y,outcome,xg,under_pressure,counterpress
eac8478a-7fdb-4cfa-86c3-b79452e6be44,ARG_20221122_Saudi_Arab,5,1,4,11,Ball Receipt*,,46.0,73.8,,,,,,
b8575756-ba9d-40be-833c-52e722b98121,ARG_20221122_Saudi_Arab,7,1,4,14,Ball Receipt*,,32.9,20.4,,,,,,
52388220-47f4-4c01-8359-2c1ec824fa97,ARG_20221122_Saudi_Arab,11,1,4,16,Ball Receipt*,,43.7,5.3,,,,,,
34af5ee3-d306-49c1-aa69-85bc458583ec,ARG_20221122_Saudi_Arab,7,1,4,21,Ball Receipt*,,38.1,14.5,,,,,,
23b90dfe-cd4a-4d7d-bedd-8eeda371b7f2,ARG_20221122_Saudi_Arab,14,1,4,23,Ball Receipt*,,43.5,52.4,,,,,,
067abf94-dbfe-4202-9378-7c4fc4dd2535,ARG_20221122_Saudi_Arab,5,1,4,26,Ball Receipt*,,45.3,73.8,,,,,,
1b50235d-ba32-4df0-8faf-bd7de4803e21,ARG_20221122_Saudi_Arab,14,1,4,27,Ball Receipt*,,41.9,65.5,,,,,,
29dbc8fe-0f7f-4da9-a9c8-dea968ba74f0,ARG_20221122_Saudi_Arab,9,1,4,46,Ball Receipt*,,32.9,72.0,,,,,,
b7cd946b-d04b-4738-ba79-c8f80f4afe36,ARG_20221122_Saudi_Arab,13,1,4,49,Ball Receipt*,,33.8,40.2,,,,,,
be047e70-1e2f-4995-8821-59c4964dcc2b,ARG_20221122_Saudi_Arab,14,1,4,55,Ball Receipt*,,45.3,56.5,,,,,,
1a5b0c45-04b8-47a2-81fc-23c6aa77a203,ARG_20221122_Saudi_Arab,13,1,5,0,Ball Receipt*,,42.4,32.3,,,,,,
128dd334-d135-476f-94bf-f90c9bd7fb0c,ARG_20221122_Saudi_Arab,5,1,10,43,Ball Receipt*,,13.3,65.7,,,,,,
1a18b77e-9055-4bbc-9a58-47ac265f77d1,ARG_20221122_Saudi_Arab,9,1,11,46,Ball Receipt*,,10.3,53.2,,,,,,
d2efaa40-b6d0-42f5-99f2-6f2922e04371,ARG_20221122_Saudi_Arab,13,1,11,51,Ball Receipt*,,24.2,26.9,,,,,,
48df40d9-1925-42a4-80c7-d2c0affb3fbf,ARG_20221122_Saudi_Arab,14,1,11,54,Ball Receipt*,,32.6,43.7,,,,,,
ca2d0b4c-3927-4ff9-94ad-6b1f47712739,ARG_20221122_Saudi_Arab,13,1,11,56,Ball Receipt*,,32.8,32.8,,,,,,
07da50b5-d8ad-4c55-a743-05d13ef417f0,ARG_20221122_Saudi_Arab,7,1,12,0,Ball Receipt*,,38.2,17.4,,,,,,
a1d0c17c-3f5e-47f6-ba60-85486ecc11a0,ARG_20221122_Saudi_Arab,13,1,12,2,Ball Receipt*,,31.8,35.3,,,,,,
a82c61bc-8373-4f4d-846f-5ecb8f58dca3,ARG_20221122_Saudi_Arab,11,1,12,7,Ball Receipt*,,45.7,4.3,,,,,,
73d52f75-adeb-4056-b05c-472b1bbb78b5,ARG_20221122_Saudi_Arab,7,1,12,10,Ball Receipt*,,29.8,7.9,,,,,,
ae0c2c4f-cc34-451e-a268-3bccbec8554c,ARG_20221122_Saudi_Arab,13,1,12,12,Ball Receipt*,,24.7,33.9,,,,,,
185be1c8-dbe0-4d7f-8dcf-b227d0aef11f,ARG_20221122_Saudi_Arab,9,1,12,18,Ball Receipt*,,34.8,56.3,,,,,,
a7769d18-3d4e-44d1-b491-ba16ba8ba4fc,ARG_20221122_Saudi_Arab,14,1,12,21,Ball Receipt*,,54.5,52.8,,,,,,
6bdef673-f2ce-40bc-9d5b-85969c9aa798,ARG_20221122_Saudi_Arab,20,1,12,22,Ball Receipt*,,64.0,58.8,,,,,,
00ffb43c-2614-41c7-955c-8956b4e4fb10,ARG_20221122_Saudi_Arab,7,1,12,31,Ball Receipt*,,23.6,21.4,,,,,,
d5caaf40-c43b-41e1-ace0-7427a0c5a137,ARG_20221122_Saudi_Arab,13,1,12,35,Ball Receipt*,,32.6,22.9,,,,,,
8246dc57-be90-4c4e-848a-f76d88675201,ARG_20221122_Saudi_Arab,9,1,12,39,Ball Receipt*,,38.8,56.3,,,,,,
de68a1c5-633e-48f0-98e4-3be455d67849,ARG_20221122_Saudi_Arab,13,1,12,45,Ball Receipt*,,31.7,40.2,,,,,,
28f434f9-b021-4de2-8b13-9ed7aeb3f285,ARG_20221122_Saudi_Arab,11,1,12,54,Ball Receipt*,,50.3,16.9,,,,,,
8bc8a719-cebd-4bee-9093-c27beb5677ab,ARG_20221122_Saudi_Arab,1,1,12,58,Ball Receipt*,,19.8,37.7,,,,,,
06190503-f3a6-40c4-8115-5a078a2c6da7,ARG_20221122_Saudi_Arab,9,1,13,2,Ball Receipt*,,30.8,54.3,,,,,,
01e1f09a-2910-4d60-a8ef-fe24cb2f6564,ARG_20221122_Saudi_Arab,13,1,13,6,Ball Receipt*,,34.0,36.2,,,,,,
778e8029-3f51-4706-b9bd-f1e8c51b8ae2,ARG_20221122_Saudi_Arab,13,1,15,16,Ball Receipt*,,8.9,25.8,,,,,,
eec55b3a-360c-4f9f-a235-02cf828b7a46,ARG_20221122_Saudi_Arab,11,1,15,21,Ball Receipt*,,14.7,3.0,,,,,,
7d054f5b-bde9-4bb9-a73a-f30d7f529f93,ARG_20221122_Saudi_Arab,9,1,16,22,Ball Receipt*,,12.1,45.3,,,,,,
5a0e1229-4e8c-4b53-a9df-bb67aca6e525,ARG_20221122_Saudi_Arab,7,1,16,28,Ball Receipt*,,23.8,23.3,,,,,,
f8522213-0c7f-40b0-8792-c0021f1b4eb0,ARG_20221122_Saudi_Arab,9,1,16,35,Ball Receipt*,,28.2,37.9,,,,,,
c61bfe4d-b1c9-446e-b63c-2a37ddda0513,ARG_20221122_Saudi_Arab,5,1,16,39,Ball Receipt*,,40.6,73.6,,,,,,
49578032-2d09-47eb-87c6-36c9de70f73d,ARG_20221122_Saudi_Arab,9,1,16,44,Ball Receipt*,,33.3,56.3,,,,,,
6ecf012a-1e94-4460-abd4-813cce0ad8a9,ARG_20221122_Saudi_Arab,13,1,16,46,Ball Receipt*,,45.2,49.7,,,,,,
1a691721-d2b1-42fd-a6b5-f2d72e389963,ARG_20221122_Saudi_Arab,9,1,16,47,Ball Receipt*,,34.0,51.7,,,,,,
7b8d5bbc-f15c-4cd1-af05-0bfc1826f0d9,ARG_20221122_Saudi_Arab,7,1,16,56,Ball Receipt*,,38.6,20.4,,,,,,
ff2efc8b-b8ad-46b3-8c27-5100e53e58b7,ARG_20221122_Saudi_Arab,11,1,16,58,Ball Receipt*,,45.2,4.3,,,,,,
3ce5064f-3741-423f-91f5-8362a5ba1306,ARG_20221122_Saudi_Arab,7,1,17,2,Ball Receipt*,,25.1,16.7,,,,,,
9cb7d4e2-43da-4ab4-925d-76fbcd0078b3,ARG_20221122_Saudi_Arab,20,1,17,43,Ball Receipt*,,56.7,32.2,,,,,,
e275118e-001c-42bc-947f-830ab1e2005d,ARG_20221122_Saudi_Arab,24,1,17,44,Ball Receipt*,,81.5,14.9,,,,,,
13a50dcc-ac00-4d02-b31d-e8ffab84148d,ARG_20221122_Saudi_Arab,11,1,18,38,Ball Receipt*,,26.7,12.5,,,,,,
ab3a3f6f-f749-4008-9c46-c725339a2c27,ARG_20221122_Saudi_Arab,7,1,18,52,Ball Receipt*,,11.2,10.9,,,,,,
479795a5-8d0d-476c-83fc-81a6a4b0dffa,ARG_20221122_Saudi_Arab,9,1,18,56,Ball Receipt*,,20.4,39.7,,,,,,
ffa0b4df-8f5d-4c46-bab3-86fbdd7c5c33,ARG_20221122_Saudi_Arab,14,1,18,58,Ball Receipt*,,27.3,52.3,,,,,,
8c268343-bdeb-40c0-afbe-ac649bcdc728,ARG_20221122_Saudi_Arab,7,1,19,4,Ball Receipt*,,27.8,36.4,,,,,,
dad6eb47-5d59-44ac-842d-d92b40689eac,ARG_20221122_Saudi_Arab,13,1,19,7,Ball Receipt*,,39.1,10.9,,,,,,
8cbf80dd-cd77-48af-871e-f780b3a8c462,ARG_20221122_Saudi_Arab,7,1,19,10,Ball Receipt*,,38.6,19.4,,,,,,
cac33bde-10aa-4514-bda1-06b80746e6e6,ARG_20221122_Saudi_Arab,14,1,19,13,Ball Receipt*,,43.2,57.8,,,,,,
edcf3bf6-e60d-4780-812b-ae3d69a9571a,ARG_20221122_Saudi_Arab,5,1,19,18,Ball Receipt*,,105.5,66.3,,,,,,
4dec2c0d-e026-4049-90e5-2b59b961d22f,ARG_20221122_Saudi_Arab,20,1,19,37,Ball Receipt*,,99.3,73.3,,,,,,
19aee948-3f1e-494b-8cc8-1319d7b85be1,ARG_20221122_Saudi_Arab,24,1,19,50,Ball Receipt*,,113.4,64.3,,,,,,
d2b9c70c-8f88-4e24-9351-f5480ecf0805,ARG_20221122_Saudi_Arab,20,1,19,53,Ball Receipt*,,101.4,54.7,,,,,,
21758f3e-46c2-4bdc-84c6-82f69384b67e,ARG_20221122_Saudi_Arab,9,1,20,17,Ball Receipt*,,62.1,44.8,,,,,,
26c53540-0cb1-45ba-b13b-11ce67e13f68,ARG_20221122_Saudi_Arab,7,1,20,18,Ball Receipt*,,51.5,26.9,,,,,,
72e413d5-b180-43fe-8916-75c775561075,ARG_20221122_Saudi_Arab,11,1,20,20,Ball Receipt*,,53.7,11.2,,,,,,
5482cd78-e655-452b-824f-501b12dd9409,ARG_20221122_Saudi_Arab,7,1,21,10,Ball Receipt*,,41.7,11.2,,,,,,
37e5c24e-1c02-4f7e-8485-77aab1acff38,ARG_20221122_Saudi_Arab,5,1,21,13,Ball Receipt*,,46.1,56.8,,,,,,
d27044d2-c186-4c83-921f-7536b6339810,ARG_20221122_Saudi_Arab,5,1,21,19,Ball Receipt*,,51.0,74.2,,,,,,
1755a52c-9486-4f24-81fd-b6ef8f4ef71a,ARG_20221122_Saudi_Arab,14,1,21,20,Ball Receipt*,,55.7,63.8,,,,,,
8b8399c7-c1f3-4770-9059-f3ab9a8074cb,ARG_20221122_Saudi_Arab,9,1,21,27,Ball Receipt*,,33.3,56.7,,,,,,
09772890-2cb7-44d4-9b94-11a92c71232e,ARG_20221122_Saudi_Arab,13,1,21,29,Ball Receipt*,,38.2,48.6,,,,,,
b5d86d26-e2f6-472e-a3ca-1f2be81ae946,ARG_20221122_Saudi_Arab,7,1,21,35,Ball Receipt*,,45.2,15.2,,,,,,
e092e898-0c0a-4f84-84bc-3fce99cb6d9c,ARG_20221122_Saudi_Arab,20,1,21,43,Ball Receipt*,,85.1,37.9,,,,,,
8c78e259-6856-4844-9a57-140a78c6f339,ARG_20221122_Saudi_Arab,13,1,23,3,Ball Receipt*,,32.8,26.4,,,,,,
3d250834-3db5-4d7a-8d92-c75c093c0eda,ARG_20221122_Saudi_Arab,14,1,23,4,Ball Receipt*,,33.7,23.3,,,,,,
ffb5b7e7-6d5b-4125-95d6-1a022be965de,ARG_20221122_Saudi_Arab,20,1,23,5,Ball Receipt*,,43.2,38.4,,,,,,
5f6067dd-bb87-400d-a270-eba6e0cc2431,ARG_20221122_Saudi_Arab,5,1,23,8,Ball Receipt*,,45.5,65.8,,,,,,
e36a840a-49f4-46b1-bb99-9d7caff51fbb,ARG_20221122_Saudi_Arab,5,1,24,2,Ball Receipt*,,25.3,54.8,,,,,,
4da1d5ab-bf67-442a-9f61-d208706f2031,ARG_20221122_Saudi_Arab,14,1,24,4,Ball Receipt*,,30.2,46.8,,,,,,
063f907d-4510-4e3b-a96e-bced228bc32e,ARG_20221122_Saudi_Arab,9,1,24,7,Ball Receipt*,,21.6,47.4,,,,,,
5446886b-b2f1-4ee0-a7a0-cbcc2cbba2d9,ARG_20221122_Saudi_Arab,14,1,24,10,Ball Receipt*,,27.6,56.1,,,,,,
ee0588d6-998c-4137-b1df-7b1b21b8587f,ARG_20221122_Saudi_Arab,9,1,24,11,Ball Receipt*,,26.2,49.7,,,,,,
3241d5aa-c46b-4b42-a900-4c3843f76477,ARG_20221122_Saudi_Arab,7,1,24,14,Ball Receipt*,,32.8,17.3,,,,,,
3b56e0cf-3ef8-487e-81c6-2a18ce6210eb,ARG_20221122_Saudi_Arab,9,1,24,21,Ball Receipt*,,34.6,26.9,,,,,,
19670130-ac41-43ac-ba49-7fab69268a60,ARG_20221122_Saudi_Arab,14,1,24,24,Ball Receipt*,,40.8,56.8,,,,,,
14571191-46f5-44fc-904e-d4a9fbc6653f,ARG_20221122_Saudi_Arab,9,1,24,27,Ball Receipt*,,39.3,53.4,,,,,,
f0bbf72b-7a68-4b9e-bb43-197946346c4e,ARG_20221122_Saudi_Arab,11,1,25,4,Ball Receipt*,,37.7,7.8,,,,,,
50ada9d9-e7aa-40b8-9516-0566944fcb25,ARG_20221122_Saudi_Arab,7,1,25,33,Ball Receipt*,,44.8,25.8,,,,,,
db648af5-2d14-4e01-8cc5-7e6d41edf005,ARG_20221122_Saudi_Arab,9,1,25,35,Ball Receipt*,,47.0,57.8,,,,,,
6073be53-a4a7-4d3f-bec5-cb8ff2c8a977,ARG_20221122_Saudi_Arab,20,1,25,37,Ball Receipt*,,63.2,61.6,,,,,,
cc8c0331-e784-4b3e-abbd-00cb445f61aa,ARG_20221122_Saudi_Arab,7,1,25,39,Ball Receipt*,,37.3,37.7,,,,,,
687058bf-2c5b-43ea-9de6-db2a28eb33c2,ARG_20221122_Saudi_Arab,13,1,25,44,Ball Receipt*,,45.5,14.9,,,,,,
78cabfe6-1b64-4828-8d1d-708ae733cfea,ARG_20221122_Saudi_Arab,20,1,25,48,Ball Receipt*,,46.1,60.3,,,,,,
b3cd0965-7a01-4844-a0d4-e13a0797d786,ARG_20221122_Saudi_Arab,9,1,25,54,Ball Receipt*,,38.6,56.3,,,,,,
b1e1839c-564c-45d6-8863-c50038a1dfe7,ARG_20221122_Saudi_Arab,7,1,25,57,Ball Receipt*,,43.5,19.3,,,,,,
cee4429f-3758-41bf-a947-3da6438b3c79,ARG_20221122_Saudi_Arab,13,1,26,1,Ball Receipt*,,39.7,23.5,,,,,,
c5d30ba6-3a62-4ca1-adfc-aea8e904ce93,ARG_20221122_Saudi_Arab,9,1,26,7,Ball Receipt*,,45.7,57.6,,,,,,
e5856c85-b158-41b8-b5c0-fe89479a31c3,ARG_20221122_Saudi_Arab,5,1,26,10,Ball Receipt*,,51.0,75.3,,,,,,
f363729f-fb27-4169-abb5-5a9339c6ad84,ARG_20221122_Saudi_Arab,1,1,26,13,Ball Receipt*,,16.9,42.4,,,,,,
709b172d-a55d-4104-85cd-2bb85dac6c2a,ARG_20221122_Saudi_Arab,7,1,26,14,Ball Receipt*,,26.7,16.3,,,,,,
1bbad114-0ebf-485c-bfda-09f1ea64c4ac,ARG_20221122_Saudi_Arab,1,1,26,18,Ball Receipt*,,6.9,41.7,,,,,,
ae93811d-0ca3-4d3b-a406-c776de507560,ARG_20221122_Saudi_Arab,20,1,26,31,Ball Receipt*,,75.6,56.3,,,,,,
35911bac-4352-43b2-b91c-20495a018dc9,ARG_20221122_Saudi_Arab,11,1,26,38,Ball Receipt*,,105.5,5.8,,,,,,
8c5ef223-19bc-4b64-a858-d45330796009,ARG_20221122_Saudi_Arab,14,1,26,40,Ball Receipt*,,99.0,31.6,,,,,,
8645b65d-dbd4-4cc2-8117-200097ad3c3e,ARG_20221122_Saudi_Arab,24,1,26,54,Ball Receipt*,,90.0,36.8,,,,,,
98c077ae-87c8-40c3-9973-288781e7c8bb,ARG_20221122_Saudi_Arab,5,1,32,14,Ball Receipt*,,22.7,56.7,,,,,,
762fa78f-fe32-49cb-a2bf-2b64c5e64acc,ARG_20221122_Saudi_Arab,14,1,32,16,Ball Receipt*,,40.1,68.7,,,,,,
59d17a6a-e621-4038-be33-cef4efcd7565,ARG_20221122_Saudi_Arab,14,1,32,34,Ball Receipt*,,29.7,68.7,,,,,,
5b6301ce-74a2-4c95-afcc-3aaf95fa60b5,ARG_20221122_Saudi_Arab,5,1,32,35,Ball Receipt*,,21.6,73.8,,,,,,
2411b4f0-7a00-4a17-b565-5d10aadb9428,ARG_20221122_Saudi_Arab,24,1,32,39,Ball Receipt*,,40.8,64.3,,,,,,
8fd2f984-ad1b-4d53-aa38-609d0499f2fa,ARG_20221122_Saudi_Arab,5,1,32,43,Ball Receipt*,,13.8,65.6,,,,,,
bb56754e-7b39-4e92-a47b-1990226c56ab,ARG_20221122_Saudi_Arab,1,1,32,46,Ball Receipt*,,3.2,47.9,,,,,,
92eca9b9-3135-4f1d-8dc9-0fcdd086020e,ARG_20221122_Saudi_Arab,20,1,33,16,Ball Receipt*,,61.9,33.9,,,,,,
6d2af4cf-9e35-444a-9a65-833a7e3737b7,ARG_20221122_Saudi_Arab,14,1,34,4,Ball Receipt*,,52.6,65.0,,,,,,
bb2bf47f-0961-4b49-a6bf-3188c9cf332c,ARG_20221122_Saudi_Arab,20,1,34,6,Ball Receipt*,,68.5,53.7,,,,,,
7e256b93-50de-453a-9c1c-9360cb9fd221,ARG_20221122_Saudi_Arab,24,1,34,11,Ball Receipt*,,99.9,35.7,,,,,,
640d11e6-0d26-441e-b1fb-658ca511ec78,ARG_20221122_Saudi_Arab,14,1,34,40,Ball Receipt*,,62.5,46.3,,,,,,
aa6c403b-79bb-4f03-a72e-5fcb47ac3e18,ARG_20221122_Saudi_Arab,20,1,34,43,Ball Receipt*,,84.9,52.1,,,,,,
75d2cf0f-0c1a-4f55-a19f-c75457c6621f,ARG_20221122_Saudi_Arab,13,1,35,25,Ball Receipt*,,32.6,52.1,,,,,,
35387f90-5582-4b03-847e-2007a4a12267,ARG_20221122_Saudi_Arab,7,1,35,28,Ball Receipt*,,38.6,20.7,,,,,,
f04f03a6-79e4-45f9-b5f2-0a1d65d3699a,ARG_20221122_Saudi_Arab,9,1,35,37,Ball Receipt*,,39.7,58.1,,,,,,
9fe8d61a-576e-4853-87ab-aba9fad69b0c,ARG_20221122_Saudi_Arab,20,1,35,40,Ball Receipt*,,51.5,60.7,,,,,,
0082658c-6766-47e8-b5e8-bca31c9d8c73,ARG_20221122_Saudi_Arab,5,1,35,43,Ball Receipt*,,35.1,74.2,,,,,,
29cb76a6-2886-413b-aa53-dff8bd5e3f84,ARG_20221122_Saudi_Arab,20,1,35,46,Ball Receipt*,,39.1,63.8,,,,,,
218fceb3-8784-48e5-ab41-27f8adc81f59,ARG_20221122_Saudi_Arab,5,1,35,53,Ball Receipt*,,75.6,74.5,,,,,,
0fcebc37-f1e8-43ad-b35a-3969c5e58f62,ARG_20221122_Saudi_Arab,20,1,36,26,Ball Receipt*,,81.6,66.1,,,,,,
b38989ee-2243-40f7-8b88-463ada05efa7,ARG_20221122_Saudi_Arab,13,1,36,28,Ball Receipt*,,74.5,50.1,,,,,,
246626be-e953-4b85-883c-3ebe012c13b0,ARG_20221122_Saudi_Arab,14,1,36,29,Ball Receipt*,,70.5,63.2,,,,,,
3af43e65-b814-4915-8bf5-f1157612cb13,ARG_20221122_Saudi_Arab,13,1,36,32,Ball Receipt*,,63.2,41.9,,,,,,
7f40b33b-b871-4e7c-ace4-c2649fef884c,ARG_20221122_Saudi_Arab,14,1,36,34,Ball Receipt*,,63.6,64.1,,,,,,
b0baae46-436b-48c5-ad0a-a7ab7695ad75,ARG_20221122_Saudi_Arab,20,1,36,40,Ball Receipt*,,87.9,58.3,,,,,,
c24823e0-ee49-4139-9afe-72adcc52bea9,ARG_20221122_Saudi_Arab,13,1,36,44,Ball Receipt*,,74.9,39.9,,,,,,
dd1f3823-748c-46f1-b3f4-6c53fdd7798a,ARG_20221122_Saudi_Arab,20,1,36,48,Ball Receipt*,,76.2,43.9,,,,,,
50e792d6-5b7f-4d5a-9773-fa2ac8845f8b,ARG_20221122_Saudi_Arab,7,1,36,51,Ball Receipt*,,76.0,12.3,,,,,,
621bf296-c984-449d-9a1f-7df198db6801,ARG_20221122_Saudi_Arab,11,1,36,54,Ball Receipt*,,96.0,2.0,,,,,,
d79f2645-2547-4fbe-83bc-8bb24a15753f,ARG_20221122_Saudi_Arab,9,1,39,10,Ball Receipt*,,28.6,51.4,,,,,,
9f75afe9-8b1f-40b3-98f1-d2013953e661,ARG_20221122_Saudi_Arab,13,1,39,15,Ball Receipt*,,30.6,36.2,,,,,,
4fadd65c-63cd-4189-8a5e-9e65f5bd8218,ARG_20221122_Saudi_Arab,9,1,39,23,Ball Receipt*,,35.3,52.1,,,,,,
b5a82d02-1dd0-4190-8848-859b61864c73,ARG_20221122_Saudi_Arab,9,1,39,35,Ball Receipt*,,112.5,57.6,,,,,,
08db2a6c-d472-426f-836e-8a6d88db1581,ARG_20221122_Saudi_Arab,24,1,39,37,Ball Receipt*,,110.5,42.4,,,,,,
e37261a4-8e6d-450a-912a-ed353a8f5c08,ARG_20221122_Saudi_Arab,9,1,39,44,Ball Receipt*,,98.4,67.2,,,,,,
5a518287-234b-43ae-b7f2-d1e7b4af3c71,ARG_20221122_Saudi_Arab,14,1,39,46,Ball Receipt*,,98.1,68.7,,,,,,
c527cdb8-b793-4e2a-8861-41a24ba80ed5,ARG_20221122_Saudi_Arab,20,1,39,52,Ball Receipt*,,110.3,27.3,,,,,,
76aff908-5ca9-43fa-a206-1382d89b59ad,ARG_20221122_Saudi_Arab,20,1,40,43,Ball Receipt*,,114.5,3.8,,,,,,
16b628c9-f193-4636-91bf-40d4ed69e63a,ARG_20221122_Saudi_Arab,24,1,41,54,Ball Receipt*,,113.2,33.8,,,,,,
68eb078a-fa98-4266-9c6a-6c52a0729952,ARG_20221122_Saudi_Arab,11,1,43,49,Ball Receipt*,,38.0,15.4,,,,,,
fcf1a404-7a84-4c79-b2a6-6130e7f0d961,ARG_20221122_Saudi_Arab,13,1,43,56,Ball Receipt*,,44.1,23.8,,,,,,
4b7131da-d4f5-4eff-9451-0db53bbafb47,ARG_20221122_Saudi_Arab,14,1,43,59,Ball Receipt*,,45.5,53.2,,,,,,
29a0b626-b6d2-4b29-b38d-133b67d09bbf,ARG_20221122_Saudi_Arab,20,1,44,1,Ball Receipt*,,50.3,66.1,,,,,,
48acd409-2c2e-4feb-a970-3080c5419372,ARG_20221122_Saudi_Arab,24,1,44,18,Ball Receipt*,,97.3,26.7,,,,,,
843dc0b1-53ed-4a06-9ab4-001701506138,ARG_20221122_Saudi_Arab,11,1,44,28,Ball Receipt*,,74.2,5.8,,,,,,
b68ccae4-546b-4124-95e7-205698d54cc7,ARG_20221122_Saudi_Arab,7,1,44,30,Ball Receipt*,,57.0,13.8,,,,,,
b8d0d681-f01e-4fa5-b01a-4f5ad6e40ae4,ARG_20221122_Saudi_Arab,9,1,44,32,Ball Receipt*,,52.1,39.3,,,,,,
75905472-2b4e-46b7-a685-72fb43476c34,ARG_20221122_Saudi_Arab,5,1,44,39,Ball Receipt*,,56.5,74.5,,,,,,
896f286a-fe5e-491b-8d5c-3e7d4c988c95,ARG_20221122_Saudi_Arab,7,1,44,43,Ball Receipt*,,45.7,29.7,,,,,,
c47bd353-4ef5-4246-b5bd-c3bc5d033dc1,ARG_20221122_Saudi_Arab,13,1,44,44,Ball Receipt*,,51.7,18.3,,,,,,
be78483d-1187-4164-a689-5c8ebac4977b,ARG_20221122_Saudi_Arab,14,1,44,49,Ball Receipt*,,75.6,46.8,,,,,,
bfd982b7-a5c5-42ea-9163-6ed2f9463345,ARG_20221122_Saudi_Arab,13,1,45,3,Ball Receipt*,,80.6,40.4,,,,,,
ebbfff05-413c-44ce-a5d4-780d1355afda,ARG_20221122_Saudi_Arab,5,1,45,7,Ball Receipt*,,100.1,57.2,,,,,,
56f43692-1ff9-4c66-ad12-05954b93f1f9,ARG_20221122_Saudi_Arab,20,1,45,10,Ball Receipt*,,98.6,35.7,,,,,,
7d8f6e86-0904-411e-b097-de69a4d5e249,ARG_20221122_Saudi_Arab,13,1,45,24,Ball Receipt*,,37.7,22.4,,,,,,
7f924492-0710-497d-a872-4920913e7701,ARG_20221122_Saudi_Arab,14,1,45,27,Ball Receipt*,,57.0,43.7,,,,,,
db7cc1ce-69d5-46a9-845e-fe99e4ac8f43,ARG_20221122_Saudi_Arab,9,1,45,28,Ball Receipt*,,44.8,45.9,,,,,,
f42b7bc5-af9e-4b0b-b7f9-7d75be3fec4a,ARG_20221122_Saudi_Arab,13,1,45,29,Ball Receipt*,,46.1,38.2,,,,,,
734e9534-6fd2-4f0f-9d5d-fd342326e859,ARG_20221122_Saudi_Arab,11,1,45,39,Ball Receipt*,,104.1,9.2,,,,,,
442ea259-fd7b-4201-9c37-ef4bb56f6ea1,ARG_20221122_Saudi_Arab,11,1,45,44,Ball Receipt*,,105.4,5.8,,,,,,
2d8108ed-dad8-4a75-a3b5-2e2347d0959d,ARG_20221122_Saudi_Arab,13,1,45,47,Ball Receipt*,,75.6,12.9,,,,,,
5b902ee4-24ce-4d6d-9c5f-4bb09463a849,ARG_20221122_Saudi_Arab,7,1,45,50,Ball Receipt*,,70.5,28.2,,,,,,
8fbd84d7-563a-4e8a-95fe-2c79c3fdef8d,ARG_20221122_Saudi_Arab,5,1,45,53,Ball Receipt*,,76.2,58.3,,,,,,
7d26f363-1722-4f1b-babd-d641d1aece1c,ARG_20221122_Saudi_Arab,14,1,45,56,Ball Receipt*,,105.4,56.3,,,,,,
93a34aef-0232-401a-9c44-c5c20dedb563,ARG_20221122_Saudi_Arab,20,1,46,0,Ball Receipt*,,105.0,42.2,,,,,,
e828936f-6591-4b17-bbf5-64aa323193de,ARG_20221122_Saudi_Arab,9,1,46,6,Ball Receipt*,,64.0,60.1,,,,,,
646647f7-fa72-42c5-a6b0-59571cfbfec3,ARG_20221122_Saudi_Arab,7,1,46,15,Ball Receipt*,,54.1,36.2,,,,,,
b1460d4d-f5d5-48f8-8a51-00e2f3c5b9b8,ARG_20221122_Saudi_Arab,13,1,46,17,Ball Receipt*,,65.6,25.5,,,,,,
04472bbd-e851-4dca-ad1d-a14f34e02fd5,ARG_20221122_Saudi_Arab,20,1,46,19,Ball Receipt*,,67.6,37.9,,,,,,
17927162-8e78-4a35-9844-ce2b20e6956f,ARG_20221122_Saudi_Arab,20,1,46,24,Ball Receipt*,,68.1,20.4,,,,,,
59143e78-783b-4a27-bb89-5c862c25a1fb,ARG_20221122_Saudi_Arab,13,1,46,43,Ball Receipt*,,85.1,24.7,,,,,,
f9ab503d-9da5-402e-8fbc-a5e434720b17,ARG_20221122_Saudi_Arab,24,1,46,48,Ball Receipt*,,111.9,38.8,,,,,,
e39396c4-aa84-4690-be04-b59dd27df5b7,ARG_20221122_Saudi_Arab,7,1,47,7,Ball Receipt*,,44.8,52.8,,,,,,
40817ad4-9ae4-4077-82f4-082c40bb9c21,ARG_20221122_Saudi_Arab,13,1,47,11,Ball Receipt*,,53.2,38.2,,,,,,
2df5c3e4-c094-47e7-a59f-5c1cee5d1de9,ARG_20221122_Saudi_Arab,7,1,47,16,Ball Receipt*,,56.7,32.9,,,,,,
9f752ed2-2f60-446f-bd12-9a4024d8f3a6,ARG_20221122_Saudi_Arab,13,1,47,20,Ball Receipt*,,63.2,35.7,,,,,,
e7eefb0e-fcfd-48ce-92ba-520384b47b6a,ARG_20221122_Saudi_Arab,13,1,49,0,Ball Receipt*,,57.6,34.4,,,,,,
749ac50a-3d04-4734-a20c-bd4061dd9438,ARG_20221122_Saudi_Arab,14,1,49,1,Ball Receipt*,,57.0,48.3,,,,,,
4172317d-10dd-430d-a010-582772cd6577,ARG_20221122_Saudi_Arab,5,1,49,3,Ball Receipt*,,57.6,69.8,,,,,,
94642ff6-1afa-49fc-819e-6628a50acab7,ARG_20221122_Saudi_Arab,5,1,49,7,Ball Receipt*,,56.7,72.7,,,,,,
