event_id,event_type,period,minute,second,player_name,x,y,end_x,end_y,outcome,xg,statsbomb_match_id,match_fbref_id,competition,season,date
d3f53a8b-c5f4-49c7-9962-8c3acb8bc41b,Ball Receipt*,1,26,59,Rodrigo Javier De Paul,83.0,63.1,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
c950f67c-8021-41e8-95c3-57187a007af4,Ball Receipt*,1,27,2,Alexis Mac Allister,81.9,33.5,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
bed5c371-32b0-4272-823c-5601d6f82f9b,Ball Receipt*,1,28,44,Lautaro Javier Martínez,51.5,21.6,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
d78d3a16-b9d9-4b7e-83e4-95d92cd92261,Ball Receipt*,1,28,57,Lautaro Javier Martínez,57.0,14.8,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
01ba40a1-7c42-4493-835f-93d403d0c514,Ball Receipt*,1,29,34,Alexis Mac Allister,49.6,33.5,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
b0195ecf-b8a6-43ee-b581-5a19254f9363,Ball Receipt*,1,29,37,Nicolás Hernán Otamendi,38.5,52.0,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
554655a8-1c8f-4b55-bb63-fe09da377b8f,Ball Receipt*,1,29,39,Rodrigo Javier De Paul,55.6,71.8,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
b8fa8410-8e4c-4c21-abf2-3fdb2698e4da,Ball Receipt*,1,29,45,Nicolás Hernán Otamendi,26.3,67.4,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
101a2f55-85ee-427c-abd4-f5bf26ae1ebb,Ball Receipt*,1,29,58,Lisandro Martínez,48.0,5.0,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
55d89afc-0235-4fd4-a29e-dc869a846e94,Ball Receipt*,1,30,7,Gonzalo Ariel Montiel,83.8,73.4,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
69938f0c-21de-4ca1-894b-c92cd003d8c7,Ball Receipt*,1,30,21,Rodrigo Javier De Paul,75.4,74.2,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
fcb3a674-f22b-468b-946a-b5d989f45f6b,Ball Receipt*,1,30,23,Alexis Mac Allister,67.8,59.0,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
de2e4fde-2375-4a48-af3b-a0fd83f88c1c,Ball Receipt*,1,30,47,Alexis Mac Allister,64.0,47.9,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
d38dff60-6583-43cd-8543-aa1cba872eae,Ball Receipt*,1,30,49,Rodrigo Javier De Paul,62.9,55.8,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
d00fe229-bf3e-4d45-b238-9d1649ad49ba,Ball Receipt*,1,30,55,Lisandro Martínez,65.6,19.4,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
e3e0eac9-9f4e-4060-bbff-2ad9a84c42fe,Ball Receipt*,1,30,58,Nicolás Hernán Otamendi,55.9,46.8,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
43dfd37f-674c-425b-9663-382962165a7c,Ball Receipt*,1,31,6,Lionel Andrés Messi Cuccittini,72.2,46.0,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
a9084207-cde4-44a6-ac9d-9c25b5dabdd5,Ball Receipt*,1,31,26,Alexis Mac Allister,75.1,37.0,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
d34463e2-7321-4885-a1bf-04d4930db9c1,Ball Receipt*,1,31,27,Lionel Andrés Messi Cuccittini,72.2,42.5,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
c322e083-9ecc-4542-9963-67bdecebb574,Ball Receipt*,1,31,29,Rodrigo Javier De Paul,73.5,49.8,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
d1e7f2a7-9792-48e3-a444-58a85a6f169a,Ball Receipt*,1,31,31,Lisandro Martínez,72.7,19.9,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
b4090ba0-4c6d-4bd5-a7bd-836353bb462d,Ball Receipt*,1,32,18,Nicolás Hernán Otamendi,111.0,36.8,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
f357b209-10e8-4c42-96f1-49cbd0ae6700,Ball Receipt*,1,34,43,Lionel Andrés Messi Cuccittini,62.1,33.2,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
df91276f-5045-4ae8-a585-50bf5c174d58,Ball Receipt*,1,34,53,Lautaro Javier Martínez,67.5,34.6,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
36bb83b5-e0f7-4f55-b722-615a951b8a94,Ball Receipt*,1,34,55,Lionel Andrés Messi Cuccittini,71.3,51.1,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
804fb34a-a28d-4320-adb0-cd2e6d9aa962,Ball Receipt*,1,35,52,Nicolás Hernán Otamendi,40.4,49.5,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
e9b07c1b-9d33-4b16-8a23-b50847584238,Ball Receipt*,1,36,9,Rodrigo Javier De Paul,56.4,72.6,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
ab650ba0-cbfd-41b9-ba7e-27ee5d74607a,Ball Receipt*,1,36,15,Lisandro Martínez,61.6,25.4,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
14b2cf75-45ae-4623-bed0-c9bbb656af14,Ball Receipt*,1,36,23,Lisandro Martínez,75.4,9.1,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
51bd410e-cb1a-4cd5-90e2-82616198d4d3,Ball Receipt*,1,36,48,Nicolás Hernán Otamendi,38.2,68.2,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
d039cd7d-6a11-41ae-ba9a-c7498f5a7d8c,Ball Receipt*,1,36,52,Nicolás Hernán Otamendi,38.0,68.2,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
4078a1ee-5bfd-4c9c-8d70-57a9885d2ceb,Ball Receipt*,1,36,55,Lautaro Javier Martínez,74.6,41.7,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
50df2333-1b1a-4b64-a91a-f09155192f61,Ball Receipt*,1,37,5,Rodrigo Javier De Paul,69.2,67.4,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
9f34d192-2e24-4c2a-8959-48b490335ac8,Ball Receipt*,1,37,31,Gonzalo Ariel Montiel,34.2,71.5,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
dbea346c-4248-48d2-bc20-86f86e178e6a,Ball Receipt*,1,37,35,Nicolás Hernán Otamendi,24.1,54.7,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
43dacb31-5159-40eb-a29f-6d160a961db1,Ball Receipt*,1,37,39,Alexis Mac Allister,30.9,38.1,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
3ae986da-503a-465f-9dc5-8a18f966ebf5,Ball Receipt*,1,37,41,Lisandro Martínez,33.3,9.4,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
838fa633-1702-48de-a7b3-4154f0f6ebbe,Ball Receipt*,1,37,46,Alexis Mac Allister,53.2,13.4,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
c6f4d590-f7f8-4d05-b02f-e642ee5cd439,Ball Receipt*,1,37,48,Rodrigo Javier De Paul,63.2,25.4,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
13f9913e-9073-486a-8e96-06cb1190a9f3,Ball Receipt*,1,37,52,Lionel Andrés Messi Cuccittini,77.3,60.6,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
992572f2-1468-4cd7-88c5-dd1434d1fc45,Ball Receipt*,1,37,55,Rodrigo Javier De Paul,97.7,48.2,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
c9e5f6e2-3aa7-4ae5-99c6-33a9f6f5a612,Ball Receipt*,1,39,7,Lautaro Javier Martínez,54.0,9.9,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
1112598d-e72e-468e-becc-e1f7211a9343,Ball Receipt*,1,39,25,Rodrigo Javier De Paul,63.5,71.2,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
b6e9e1a5-f37a-4641-bb04-bf17041ec2f5,Ball Receipt*,1,39,29,Alexis Mac Allister,80.8,52.0,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
67238270-cc94-4f07-9164-f989ea465e12,Ball Receipt*,1,39,33,Gonzalo Ariel Montiel,103.9,70.1,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
fe734d2a-1d91-4433-b7ab-bc515bbc56b7,Ball Receipt*,1,39,59,Lautaro Javier Martínez,112.7,39.5,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
1f308486-61f4-45a1-9905-98e5c06eddbe,Ball Receipt*,1,42,12,Alexis Mac Allister,28.2,0.4,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
f6b3411f-9dc8-4ca8-8452-f1ecac0904d4,Ball Receipt*,1,42,31,Lautaro Javier Martínez,33.1,10.2,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
7fc194e8-2f86-47a4-8b2f-05020133a9f9,Ball Receipt*,1,44,25,Lionel Andrés Messi Cuccittini,46.4,69.6,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
0452ece5-5ee2-4342-b768-75178e82873d,Ball Receipt*,1,44,34,Gonzalo Ariel Montiel,56.4,72.3,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
86862212-0ad4-464b-bb12-3ca9972bf89f,Ball Receipt*,1,44,34,Rodrigo Javier De Paul,61.8,74.5,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
e5f748d0-32e4-439a-97cc-6b66d8d5c698,Ball Receipt*,1,44,37,Nicolás Hernán Otamendi,45.3,54.1,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
cae3b567-95c3-4cfb-bd05-6ebed9b7cf87,Ball Receipt*,1,44,41,Lisandro Martínez,65.1,15.1,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
1b082abf-769a-4149-bfb3-a2d8f9bacc5a,Ball Receipt*,1,44,49,Rodrigo Javier De Paul,56.7,67.2,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
9c73e0fa-cacc-49a8-ae7f-1f4f2174c42d,Ball Receipt*,1,44,54,Alexis Mac Allister,65.9,41.7,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
e49761f4-c939-4112-a929-624d78292d1e,Ball Receipt*,1,44,56,Lisandro Martínez,74.9,17.0,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
06693ecf-93b3-4e84-8d8d-f4c446a57623,Ball Receipt*,1,45,42,Lionel Andrés Messi Cuccittini,86.3,62.5,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
63c8c212-70fd-4cd4-9617-1b166e296fbf,Ball Receipt*,1,45,43,Alexis Mac Allister,73.2,60.4,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
e41d5c97-9f3b-4e2a-a39f-2f04f7f8f506,Ball Receipt*,1,45,45,Lisandro Martínez,56.4,56.6,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
b203398d-9ade-420e-a1f8-e9e6dab16574,Ball Receipt*,1,45,49,Lisandro Martínez,45.0,39.2,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
2403b6f1-4b90-45c6-b0f9-00d1c21b17cf,Ball Receipt*,1,45,52,Nicolás Hernán Otamendi,45.6,59.0,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
b5d8708c-670b-4812-ba67-9ffac3a30629,Ball Receipt*,1,45,58,Gonzalo Ariel Montiel,87.6,71.8,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
22197016-ba19-4437-8b59-959b07bac721,Ball Receipt*,1,46,37,Lisandro Martínez,26.3,21.0,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
3a87a76c-1fa4-42dc-95bb-f1357c391bb3,Ball Receipt*,1,46,40,Lautaro Javier Martínez,77.2,38.2,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
05764d5d-00f5-4f04-91e3-ff134f219eb0,Ball Receipt*,1,46,42,Alexis Mac Allister,51.3,25.4,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
31056e7f-4652-440e-b197-285bfa200b5a,Ball Receipt*,1,46,44,Gonzalo Ariel Montiel,46.9,56.3,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
e982d00b-df9b-4472-90e9-56727e708d64,Ball Receipt*,1,46,49,Rodrigo Javier De Paul,48.5,58.2,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
c985ac7c-17ac-4a39-b5e7-456d02cec123,Ball Receipt*,1,46,53,Lionel Andrés Messi Cuccittini,76.2,49.8,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
d24ecf44-ebd7-4b20-b0e4-2209bfd2df53,Ball Receipt*,1,47,51,Lisandro Martínez,33.6,50.3,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
557b0161-22a1-4719-8bad-ec6259bce0bc,Ball Receipt*,1,47,53,Gonzalo Ariel Montiel,51.0,69.1,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
42fb0236-7474-4b83-830c-e4983884e241,Ball Receipt*,1,47,58,Rodrigo Javier De Paul,66.7,63.1,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
39fcfe16-7724-459b-9794-4d6c1ad89265,Ball Receipt*,1,48,0,Nicolás Hernán Otamendi,43.1,64.2,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
6854e631-9b80-4381-ba79-2a80286f98c4,Ball Receipt*,1,48,6,Gonzalo Ariel Montiel,55.6,72.9,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
04dd46ed-95e6-4058-b94e-0bb7a5c8eb1a,Ball Receipt*,1,48,9,Lautaro Javier Martínez,76.8,58.2,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
6fe689f1-424b-4835-b705-b57c6e856852,Ball Receipt*,1,49,27,Lisandro Martínez,8.7,21.6,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
48ae6b28-b733-44df-938d-648c4840ac98,Ball Receipt*,1,49,32,Damián Emiliano Martínez,6.2,36.8,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
551edf03-a439-4b9d-aae6-355585898766,Ball Receipt*,1,49,43,Lisandro Martínez,30.1,31.3,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
b2b77f24-b8ad-4224-bfd2-12c1b3bd53bb,Ball Receipt*,1,49,44,Alexis Mac Allister,44.7,24.8,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
317b1c30-4b8f-47d2-8323-4423bf31a3d5,Ball Receipt*,1,49,46,Lautaro Javier Martínez,68.1,30.3,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
84796c9b-b28b-4471-8c0f-fd8327f35985,Ball Receipt*,1,49,48,Alexis Mac Allister,59.9,34.9,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
29eefd92-fe54-411f-8ea2-c1391e16e3da,Ball Receipt*,1,49,53,Alexis Mac Allister,87.6,58.2,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
53b42f49-55ea-4972-9ab1-84da3388e28f,Ball Receipt*,1,49,55,Gonzalo Ariel Montiel,100.6,50.6,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
584513a6-b14b-4f4f-9fb9-c5c4e1536b12,Ball Receipt*,1,49,58,Lionel Andrés Messi Cuccittini,96.0,33.0,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
ae3c315d-498d-4aa0-8a87-6217866f33d3,Ball Receipt*,1,50,1,Lautaro Javier Martínez,110.4,36.5,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
120a7954-e8b5-4200-91d3-9c9f870c76ac,Ball Receipt*,2,45,3,Rodrigo Javier De Paul,42.9,53.4,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
f5e59bfd-f182-4955-93b8-f358f9337c10,Ball Receipt*,2,45,4,Nicolás Hernán Otamendi,33.8,45.9,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
61934b41-b812-4978-88c2-b88df2772843,Ball Receipt*,2,45,7,Lisandro Martínez,41.3,12.5,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
8c1ba57d-c621-45ba-ab0a-ee84403a0da7,Ball Receipt*,2,45,10,Lautaro Javier Martínez,75.0,21.4,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
4b45e4ef-91eb-443c-ac7e-c1f401473f16,Ball Receipt*,2,45,12,Lionel Andrés Messi Cuccittini,64.0,42.8,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
88c041bf-749c-4502-8939-04932af84f63,Ball Receipt*,2,45,35,Rodrigo Javier De Paul,39.9,64.8,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
8cc0789e-480f-4c00-a5af-ef76289117d9,Ball Receipt*,2,45,41,Lisandro Martínez,26.4,28.7,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
0dbf18f3-8f95-4c4e-8751-7636b297ec90,Ball Receipt*,2,45,44,Rodrigo Javier De Paul,52.6,4.6,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
e9f7fa70-ae9b-467e-8c48-3fe0fbda673a,Ball Receipt*,2,45,55,Lionel Andrés Messi Cuccittini,49.8,35.5,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
fb8ee63b-755d-49cd-9273-38d2dc248a3b,Ball Receipt*,2,46,2,Lisandro Martínez,67.9,2.9,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
8ebdd4cb-f1db-49a1-98fe-b72168618e4e,Ball Receipt*,2,46,7,Lionel Andrés Messi Cuccittini,76.4,9.6,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
e2b471ba-2b2c-4a6f-952c-1cd171586fc2,Ball Receipt*,2,46,10,Alexis Mac Allister,86.4,27.0,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
83532b07-1526-4fe0-a314-79bcdb548862,Ball Receipt*,2,46,14,Lisandro Martínez,76.0,7.5,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
79e359b3-62c1-4b5c-b155-c245deee63b1,Ball Receipt*,2,46,21,Alexis Mac Allister,92.5,19.7,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
2cae4cd9-de24-4ad3-868c-7db098bd80f0,Ball Receipt*,2,47,5,Lautaro Javier Martínez,75.8,42.8,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
96ee833c-41d5-424f-9995-e14b4cc56496,Ball Receipt*,2,47,31,Rodrigo Javier De Paul,30.5,53.2,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
2486892d-63a8-46e3-a29d-e26490abd373,Ball Receipt*,2,47,36,Gonzalo Ariel Montiel,38.2,76.6,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
abf9d578-a0d5-403d-8e51-09dc726eba19,Ball Receipt*,2,47,37,Rodrigo Javier De Paul,41.8,71.7,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
9d59b4a6-3642-4d69-a05d-4e3a9d5ba883,Ball Receipt*,2,47,38,Lionel Andrés Messi Cuccittini,46.7,65.0,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
f3ebbdb8-eb96-4a85-a9d4-637c68d266b5,Ball Receipt*,2,47,40,Alexis Mac Allister,59.4,31.6,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
b4b9c563-1a3e-4f19-a8e6-5fad4265e58d,Ball Receipt*,2,47,48,Lionel Andrés Messi Cuccittini,81.9,20.7,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
db04eebb-52bb-4f19-9ad4-551a054a17cb,Ball Receipt*,2,47,50,Alexis Mac Allister,98.9,17.8,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
65ba74ce-7b22-421a-954e-6efbfe9dd239,Ball Receipt*,2,48,2,Nicolás Hernán Otamendi,34.0,55.0,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
64a5719a-67be-4113-b369-235bd96334c4,Ball Receipt*,2,48,6,Rodrigo Javier De Paul,57.5,41.3,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
4920aa58-1975-461b-af9f-bf477d1581c7,Ball Receipt*,2,48,10,Lisandro Martínez,56.7,10.1,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
c079a968-6d7c-42df-b48a-bdb76d5849cb,Ball Receipt*,2,48,14,Rodrigo Javier De Paul,55.8,31.9,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
4f76d20f-7137-457f-b207-68b98d9ef9d8,Ball Receipt*,2,48,16,Nicolás Hernán Otamendi,42.8,51.7,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
b3a2e492-f97e-4111-bbd3-fcfd60ea26f5,Ball Receipt*,2,48,26,Nicolás Hernán Otamendi,34.9,68.1,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
cccf0762-0b90-4bdf-bc44-2e744b00a2e8,Ball Receipt*,2,48,35,Lisandro Martínez,57.7,9.9,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
eb089131-62a2-4d7e-9879-141d9ed12af6,Ball Receipt*,2,48,45,Gonzalo Ariel Montiel,34.9,76.3,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
09f29988-25f7-4fee-a7ce-86536bd06625,Ball Receipt*,2,48,49,Rodrigo Javier De Paul,44.6,73.4,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
f9fcc531-b803-450d-a451-f0baea0e56f2,Ball Receipt*,2,48,51,Lionel Andrés Messi Cuccittini,52.3,67.3,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
9e6d15a5-e9d7-4006-8864-e65b33b8c7b4,Ball Receipt*,2,48,56,Alexis Mac Allister,70.0,22.6,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
f3a8aaf2-4a17-4372-9dd2-46acd24c21aa,Ball Receipt*,2,49,0,Lisandro Martínez,55.3,15.4,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
59a4dd70-a234-4beb-a0df-ca2024b690da,Ball Receipt*,2,49,7,Gonzalo Ariel Montiel,57.3,74.4,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
92596134-e045-43fb-aa07-af8cac803740,Ball Receipt*,2,49,14,Rodrigo Javier De Paul,73.1,73.7,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
0cf3445b-94cf-460d-b142-056122d2ce01,Ball Receipt*,2,49,17,Lionel Andrés Messi Cuccittini,71.2,53.4,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
19d56f91-5907-4aa8-95fc-edefab1b9d79,Ball Receipt*,2,49,21,Alexis Mac Allister,74.1,44.4,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
92a74e17-dd9f-4f66-a6c4-d41a4f3cd4cf,Ball Receipt*,2,49,23,Lionel Andrés Messi Cuccittini,81.9,51.1,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
e9d9f73f-8275-40c8-bb81-3c81adf8588f,Ball Receipt*,2,51,39,Lautaro Javier Martínez,66.5,25.8,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
79c0c6d0-1eaf-4dda-9582-ba58efec0b96,Ball Receipt*,2,52,6,Lisandro Martínez,53.4,14.3,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
932ff3b0-1296-4d07-8804-528b369357aa,Ball Receipt*,2,52,10,Nicolás Hernán Otamendi,35.7,72.0,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
00ca3699-d441-4841-bab2-8bd2965f14b7,Ball Receipt*,2,52,13,Gonzalo Ariel Montiel,54.0,75.0,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
7d9abac5-302a-455b-8a1b-02f35b586c97,Ball Receipt*,2,52,19,Nicolás Hernán Otamendi,32.4,67.3,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
3d36f001-6e76-4473-bcf7-80bea7ffe09f,Ball Receipt*,2,52,23,Lisandro Martínez,55.8,8.5,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
f0cc1de8-d449-4e58-ab3b-3f797c6b1f0a,Ball Receipt*,2,52,31,Gonzalo Ariel Montiel,57.1,75.4,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
c0f92b31-b6c0-4d39-8476-3b59348350a6,Ball Receipt*,2,52,34,Rodrigo Javier De Paul,71.2,78.1,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
7aaff1b4-feea-425d-a5cf-b65d132cdc69,Ball Receipt*,2,52,39,Nicolás Hernán Otamendi,53.6,65.2,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
7759653e-fc7f-49db-bc84-6bc9b5e7c068,Ball Receipt*,2,52,42,Lisandro Martínez,59.4,18.6,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
091e18cc-85cd-43cd-9f15-41e91a55a892,Ball Receipt*,2,52,49,Rodrigo Javier De Paul,66.0,59.2,,,,,3857289,ARG_20221126_Mexico,FIFA World Cup,2022,2022-11-26
